GEOHASH,latitude,longitude,mean_daily_vehicle_count,mean_speed_kmh,peak_hour_vehicle_count,total_vehicle_count
sxkbhs,40.8059692382813,29.3829345703125,1626.21,80.2,245,30898
sxkbj1,40.7894897460938,29.4049072265625,4578.11,74.89,750,86984
sxkbj2,40.7839965820313,29.4158935546875,2528.37,50.72,431,48039
sxkbj3,40.7894897460938,29.4158935546875,5293.21,68.71,939,100571
sxkbj4,40.7949829101563,29.4049072265625,612.89,75.44,104,11645
sxkbj8,40.7839965820313,29.4268798828125,998.79,57.3,235,18977
sxkbj9,40.7894897460938,29.4268798828125,3686.84,75.99,736,70050
sxkbjd,40.7949829101563,29.4268798828125,2545.21,78.29,486,48359
sxkbjf,40.7949829101563,29.4378662109375,4354.68,68.26,865,82739
sxkbjz,40.8224487304688,29.4378662109375,556.58,92.99,75,10575
sxkbk0,40.8279418945313,29.3609619140625,2146.84,83.81,404,40790
sxkbk2,40.8279418945313,29.3719482421875,1561.95,85.9,303,29677
sxkbk3,40.8334350585938,29.3719482421875,2853.21,88.01,519,54211
sxkbk6,40.8389282226563,29.3719482421875,2288.32,91.51,395,43478
sxkbk7,40.8444213867188,29.3719482421875,1858.37,94.51,366,35309
sxkbkk,40.8499145507813,29.3719482421875,3019.05,89.26,575,57362
sxkbkm,40.8554077148438,29.3719482421875,3267.11,79.57,598,62075
sxkbkq,40.8609008789063,29.3719482421875,25.95,79.94,8,493
sxkbkt,40.8554077148438,29.3829345703125,131.21,70.84,31,2493
sxkbkw,40.8609008789063,29.3829345703125,3316.47,74.53,581,63013
sxkbkx,40.8663940429688,29.3829345703125,2321.11,62.76,346,44101
sxkbkz,40.8663940429688,29.3939208984375,5126.26,74.39,740,97399
sxkbm3,40.8334350585938,29.4158935546875,444.47,83.9,50,8445
sxkbm6,40.8389282226563,29.4158935546875,3297.37,86.96,356,62650
sxkbm7,40.8444213867188,29.4158935546875,3060.0,88.08,332,58140
sxkbm8,40.8279418945313,29.4268798828125,343.74,93.94,81,6531
sxkbm9,40.8334350585938,29.4268798828125,3656.11,87.44,404,69466
sxkbmb,40.8279418945313,29.4378662109375,2953.32,91.98,325,56113
sxkbmc,40.8334350585938,29.4378662109375,1.0,86.25,1,4
sxkbmh,40.8499145507813,29.4049072265625,476.05,85.15,61,9045
sxkbmj,40.8554077148438,29.4049072265625,4683.53,86.45,555,88987
sxkbmk,40.8499145507813,29.4158935546875,3459.26,86.24,379,65726
sxkbmn,40.8609008789063,29.4049072265625,4910.11,85.04,605,93292
sxkbmp,40.8663940429688,29.4049072265625,1632.47,83.69,252,31017
sxkbs6,40.8828735351563,29.3719482421875,2636.0,85.83,365,50084
sxkbs7,40.8883666992188,29.3719482421875,5550.53,87.7,707,105460
sxkbs9,40.8773803710938,29.3829345703125,5189.74,85.1,655,98605
sxkbsb,40.8718872070313,29.3939208984375,6983.0,67.22,871,132677
sxkbsc,40.8773803710938,29.3939208984375,2419.58,84.39,329,45972
sxkbsd,40.8828735351563,29.3829345703125,5141.26,84.69,673,97684
sxkbsh,40.8938598632813,29.3609619140625,1286.21,30.09,187,24438
sxkbsj,40.8993530273438,29.3609619140625,1962.42,52.74,282,37286
sxkbsk,40.8938598632813,29.3719482421875,5102.32,87.43,625,96944
sxkbsm,40.8993530273438,29.3719482421875,5729.42,75.3,756,108859
sxkbsn,40.9048461914063,29.3609619140625,5720.26,85.5,764,108685
sxkbsp,40.9103393554688,29.3609619140625,5968.26,85.29,807,113397
sxkbsq,40.9048461914063,29.3719482421875,512.89,42.34,85,9745
sxkbu0,40.9158325195313,29.3609619140625,720.63,84.08,100,13692
sxkbu5,40.9323120117188,29.3609619140625,489.68,61.62,115,9304
sxkbu7,40.9323120117188,29.3719482421875,946.32,95.59,144,17980
sxkbue,40.9323120117188,29.3829345703125,1658.05,96.6,298,31503
sxkbug,40.9323120117188,29.3939208984375,1575.68,97.5,283,29938
sxkbuh,40.9378051757813,29.3609619140625,2449.32,79.85,477,46537
sxkbuj,40.9432983398438,29.3609619140625,50.22,74.36,29,904
sxkbuk,40.9378051757813,29.3719482421875,1698.37,89.56,299,32269
sxkbum,40.9432983398438,29.3719482421875,656.05,59.36,158,12465
sxkbut,40.9432983398438,29.3829345703125,503.32,71.37,146,9563
sxkbuv,40.9432983398438,29.3939208984375,553.89,33.73,163,10524
sxkbuy,40.9487915039063,29.3939208984375,523.21,53.3,147,9941
sxkbuz,40.9542846679688,29.3939208984375,68.11,21.05,19,1294
sxkbv5,40.9323120117188,29.4049072265625,1454.53,95.2,258,27636
sxkbv6,40.9268188476563,29.4158935546875,82.74,51.43,46,1572
sxkbv7,40.9323120117188,29.4158935546875,1963.84,88.3,401,37313
sxkbve,40.9323120117188,29.4268798828125,1493.74,95.88,288,28381
sxkbvf,40.9268188476563,29.4378662109375,1030.26,97.93,215,19575
sxkbvg,40.9323120117188,29.4378662109375,777.68,95.84,153,14776
sxkbvh,40.9378051757813,29.4049072265625,309.47,72.95,114,5880
sxkbvj,40.9432983398438,29.4049072265625,377.0,65.99,142,7163
sxkbvk,40.9378051757813,29.4158935546875,153.63,60.57,52,2919
sxkbvn,40.9487915039063,29.4049072265625,336.42,48.4,141,6392
sxkbvp,40.9542846679688,29.4049072265625,4.65,69.76,4,79
sxkbvr,40.9542846679688,29.4158935546875,41.56,62.58,12,748
sxkc00,40.9597778320313,29.1851806640625,797.58,78.96,185,15154
sxkc01,40.9652709960938,29.1851806640625,631.42,72.5,132,11997
sxkc02,40.9597778320313,29.1961669921875,74.61,41.26,18,1343
sxkc03,40.9652709960938,29.1961669921875,1750.16,59.45,374,33253
sxkc04,40.9707641601563,29.1851806640625,393.05,35.99,107,7468
sxkc05,40.9762573242188,29.1851806640625,564.0,32.08,115,10716
sxkc06,40.9707641601563,29.1961669921875,1099.0,33.06,223,20881
sxkc07,40.9762573242188,29.1961669921875,192.84,30.87,52,3664
sxkc08,40.9597778320313,29.2071533203125,388.58,37.61,102,7383
sxkc09,40.9652709960938,29.2071533203125,489.68,36.49,121,9304
sxkc0b,40.9597778320313,29.2181396484375,3237.68,49.49,520,61516
sxkc0c,40.9652709960938,29.2181396484375,2908.05,55.88,434,55253
sxkc0d,40.9707641601563,29.2071533203125,1470.21,63.96,275,27934
sxkc0e,40.9762573242188,29.2071533203125,2828.95,55.49,484,53750
sxkc0f,40.9707641601563,29.2181396484375,4575.05,51.69,657,86926
sxkc0g,40.9762573242188,29.2181396484375,6333.74,49.82,869,120341
sxkc0h,40.9817504882813,29.1851806640625,541.21,36.07,110,10283
sxkc0j,40.9872436523438,29.1851806640625,2887.05,54.38,469,54854
sxkc0k,40.9817504882813,29.1961669921875,3898.47,52.32,520,74071
sxkc0m,40.9872436523438,29.1961669921875,8013.16,63.71,1015,152250
sxkc0n,40.9927368164063,29.1851806640625,7316.11,65.95,935,139006
sxkc0p,40.9982299804688,29.1851806640625,971.89,30.82,156,18466
sxkc0q,40.9927368164063,29.1961669921875,1025.0,25.3,177,19475
sxkc0r,40.9982299804688,29.1961669921875,873.79,28.34,173,16602
sxkc0s,40.9817504882813,29.2071533203125,8773.74,70.82,1187,166701
sxkc0t,40.9872436523438,29.2071533203125,1737.74,42.98,259,33017
sxkc0u,40.9817504882813,29.2181396484375,8466.47,59.55,1059,160863
sxkc0v,40.9872436523438,29.2181396484375,1144.95,33.01,160,21754
sxkc0y,40.9927368164063,29.2181396484375,850.32,48.13,126,16156
sxkc0z,40.9982299804688,29.2181396484375,1032.16,35.86,154,19611
sxkc10,40.9597778320313,29.2291259765625,62.72,30.17,13,1129
sxkc15,40.9762573242188,29.2291259765625,6779.37,77.81,848,128808
sxkc16,40.9707641601563,29.2401123046875,1.0,46.29,1,7
sxkc17,40.9762573242188,29.2401123046875,8386.95,64.5,1068,159352
sxkc1c,40.9652709960938,29.2620849609375,178.63,35.18,24,3394
sxkc1d,40.9707641601563,29.2510986328125,6851.84,50.78,902,130185
sxkc1e,40.9762573242188,29.2510986328125,5512.26,78.13,716,104733
sxkc1f,40.9707641601563,29.2620849609375,8175.11,60.6,1066,155327
sxkc1h,40.9817504882813,29.2291259765625,613.68,37.74,99,11660
sxkc1j,40.9872436523438,29.2291259765625,2778.84,32.58,424,52798
sxkc1k,40.9817504882813,29.2401123046875,466.32,49.59,80,8860
sxkc1n,40.9927368164063,29.2291259765625,2136.53,34.17,344,40594
sxkc1p,40.9982299804688,29.2291259765625,1109.42,31.86,195,21079
sxkc1r,40.9982299804688,29.2401123046875,61.89,28.36,19,1176
sxkc20,41.0037231445313,29.1851806640625,570.26,26.51,88,10835
sxkc21,41.0092163085938,29.1851806640625,1479.47,35.55,213,28110
sxkc22,41.0037231445313,29.1961669921875,776.37,22.38,107,14751
sxkc23,41.0092163085938,29.1961669921875,1794.0,29.73,272,34086
sxkc24,41.0147094726563,29.1851806640625,4869.47,43.24,720,92520
sxkc25,41.0202026367188,29.1851806640625,2298.53,65.17,340,43672
sxkc26,41.0147094726563,29.1961669921875,4134.32,49.58,618,78552
sxkc27,41.0202026367188,29.1961669921875,594.0,81.54,131,11286
sxkc28,41.0037231445313,29.2071533203125,717.79,26.92,126,13638
sxkc29,41.0092163085938,29.2071533203125,2692.0,26.83,412,51148
sxkc2b,41.0037231445313,29.2181396484375,1296.21,26.19,183,24628
sxkc2c,41.0092163085938,29.2181396484375,2017.74,25.08,326,38337
sxkc2d,41.0147094726563,29.2071533203125,3805.0,48.94,594,72295
sxkc2e,41.0202026367188,29.2071533203125,2151.21,64.12,319,40873
sxkc2g,41.0202026367188,29.2181396484375,2603.26,57.96,409,49462
sxkc2k,41.0256958007813,29.1961669921875,429.16,86.34,85,8154
sxkc2m,41.0311889648438,29.1961669921875,451.74,87.06,116,8583
sxkc2q,41.0366821289063,29.1961669921875,618.47,91.81,161,11751
sxkc2r,41.0421752929688,29.1961669921875,601.63,89.28,129,11431
sxkc2u,41.0256958007813,29.2181396484375,1503.79,60.41,203,28572
sxkc2x,41.0421752929688,29.2071533203125,1325.0,104.05,286,25175
sxkc2z,41.0421752929688,29.2181396484375,1448.42,102.07,308,27520
sxkc31,41.0092163085938,29.2291259765625,1438.58,32.48,248,27333
sxkc33,41.0092163085938,29.2401123046875,921.47,34.14,161,17508
sxkc38,41.0037231445313,29.2510986328125,899.68,36.09,143,17094
sxkc39,41.0092163085938,29.2510986328125,713.16,37.75,127,13550
sxkc3b,41.0037231445313,29.2620849609375,1086.05,39.48,200,20635
sxkc3g,41.0202026367188,29.2620849609375,86.0,83.93,36,1634
sxkc3h,41.0256958007813,29.2291259765625,2652.47,57.9,398,50397
sxkc3k,41.0256958007813,29.2401123046875,2117.79,48.67,328,40238
sxkc3p,41.0421752929688,29.2291259765625,530.42,102.99,110,10078
sxkc3s,41.0256958007813,29.2510986328125,1685.21,69.01,297,32019
sxkc3u,41.0256958007813,29.2620849609375,1178.21,79.23,219,22386
sxkc3v,41.0311889648438,29.2620849609375,1578.11,66.24,226,29984
sxkc3x,41.0421752929688,29.2510986328125,172.53,90.55,45,3278
sxkc40,40.9597778320313,29.2730712890625,452.26,62.62,87,8593
sxkc41,40.9652709960938,29.2730712890625,7540.63,60.9,940,143272
sxkc42,40.9597778320313,29.2840576171875,7625.11,72.88,957,144877
sxkc43,40.9652709960938,29.2840576171875,861.95,35.16,116,16377
sxkc44,40.9707641601563,29.2730712890625,4499.89,68.05,629,85498
sxkc48,40.9597778320313,29.2950439453125,1715.47,44.24,290,32594
sxkc4b,40.9597778320313,29.3060302734375,210.11,42.14,57,3992
sxkc4r,40.9982299804688,29.2840576171875,1354.63,91.41,172,25738
sxkc4x,40.9982299804688,29.2950439453125,3178.53,94.52,376,60392
sxkc4z,40.9982299804688,29.3060302734375,3816.16,90.23,460,72507
sxkc50,40.9597778320313,29.3170166015625,2642.26,80.19,371,50203
sxkc51,40.9652709960938,29.3170166015625,2028.68,84.09,294,38545
sxkc52,40.9597778320313,29.3280029296875,1650.26,66.4,257,31355
sxkc53,40.9652709960938,29.3280029296875,2007.58,79.98,326,38144
sxkc54,40.9707641601563,29.3170166015625,874.95,91.61,108,16624
sxkc56,40.9707641601563,29.3280029296875,3414.0,88.5,435,64866
sxkc57,40.9762573242188,29.3280029296875,3545.0,83.16,464,67355
sxkc58,40.9597778320313,29.3389892578125,923.32,77.7,177,17543
sxkc5e,40.9762573242188,29.3389892578125,213.11,89.58,42,4049
sxkc5k,40.9817504882813,29.3280029296875,2625.63,87.56,342,49887
sxkc5m,40.9872436523438,29.3280029296875,3286.37,86.98,422,62441
sxkc5n,40.9927368164063,29.3170166015625,2077.53,90.59,255,39473
sxkc5p,40.9982299804688,29.3170166015625,3454.11,88.69,420,65628
sxkc5q,40.9927368164063,29.3280029296875,3733.11,85.65,498,70929
sxkc5r,40.9982299804688,29.3280029296875,152.63,90.5,27,2900
sxkc5s,40.9817504882813,29.3389892578125,743.42,82.95,152,14125
sxkc5t,40.9872436523438,29.3389892578125,630.32,72.75,117,11976
sxkc60,41.0037231445313,29.2730712890625,1779.32,64.56,277,33807
sxkc61,41.0092163085938,29.2730712890625,3990.74,87.72,544,75824
sxkc62,41.0037231445313,29.2840576171875,3613.32,91.24,486,68653
sxkc63,41.0092163085938,29.2840576171875,1083.89,77.3,203,20594
sxkc64,41.0147094726563,29.2730712890625,3953.84,89.75,527,75123
sxkc65,41.0202026367188,29.2730712890625,3828.63,93.04,526,72744
sxkc68,41.0037231445313,29.2950439453125,933.42,86.37,172,17735
sxkc69,41.0092163085938,29.2950439453125,175.68,88.11,34,3338
sxkc6b,41.0037231445313,29.3060302734375,642.42,83.96,123,12206
sxkc6h,41.0256958007813,29.2730712890625,4145.42,85.9,570,78763
sxkc6j,41.0311889648438,29.2730712890625,4572.58,74.81,577,86879
sxkc6n,41.0366821289063,29.2730712890625,4527.58,65.9,548,86024
sxkc6p,41.0421752929688,29.2730712890625,4202.68,72.33,567,79851
sxkc6r,41.0421752929688,29.2840576171875,404.37,59.86,63,7683
sxkc81,41.0531616210938,29.1851806640625,523.79,106.09,120,9952
sxkc82,41.0476684570313,29.1961669921875,1755.32,94.27,343,33351
sxkc83,41.0531616210938,29.1961669921875,931.53,102.34,181,17699
sxkc84,41.0586547851563,29.1851806640625,112.68,108.21,43,2141
sxkc88,41.0476684570313,29.2071533203125,425.26,104.31,87,8080
sxkc90,41.0476684570313,29.2291259765625,1377.68,104.68,295,26176
sxkc92,41.0476684570313,29.2401123046875,1593.95,104.23,338,30285
sxkc98,41.0476684570313,29.2510986328125,1328.21,86.58,271,25236
sxkc9b,41.0476684570313,29.2620849609375,1748.53,78.0,365,33222
sxkcd0,41.0476684570313,29.2730712890625,3680.58,86.32,545,69931
sxkcd1,41.0531616210938,29.2730712890625,3660.89,88.44,491,69557
sxkcd2,41.0476684570313,29.2840576171875,606.84,74.15,99,11530
sxkcd3,41.0531616210938,29.2840576171875,469.89,78.03,77,8928
sxkcd4,41.0586547851563,29.2730712890625,2572.05,92.5,305,48869
sxkcd5,41.0641479492188,29.2730712890625,3127.16,90.19,372,59416
sxkcd9,41.0531616210938,29.2950439453125,503.16,74.87,83,9560
sxkcdd,41.0586547851563,29.2950439453125,517.0,83.44,87,9823
sxkcdf,41.0586547851563,29.3060302734375,72.26,86.31,16,1373
sxkcdg,41.0641479492188,29.3060302734375,580.42,79.68,90,11028
sxkcdh,41.0696411132813,29.2730712890625,3271.79,88.06,391,62164
sxkcdj,41.0751342773438,29.2730712890625,2059.16,88.17,235,39124
sxkcdm,41.0751342773438,29.2840576171875,1837.05,88.89,218,34904
sxkcdq,41.0806274414063,29.2840576171875,3238.79,88.08,385,61537
sxkcdr,41.0861206054688,29.2840576171875,2859.53,87.84,325,54331
sxkcdu,41.0696411132813,29.3060302734375,513.53,70.31,79,9757
sxkcdv,41.0751342773438,29.3060302734375,455.47,74.54,73,8654
sxkcej,41.0751342773438,29.3170166015625,485.89,74.98,78,9232
sxkcen,41.0806274414063,29.3170166015625,659.53,67.08,103,12531
sxkceq,41.0806274414063,29.3280029296875,471.68,70.95,74,8962
sxkcer,41.0861206054688,29.3280029296875,293.58,63.34,54,5578
sxkcex,41.0861206054688,29.3389892578125,544.58,64.75,87,10347
sxkcez,41.0861206054688,29.3499755859375,304.95,81.81,51,5794
sxkcf2,41.0916137695313,29.2840576171875,2745.53,87.61,323,52165
sxkcf3,41.0971069335938,29.2840576171875,2666.84,84.92,320,50670
sxkcf9,41.0971069335938,29.2950439453125,953.63,90.05,109,18119
sxkcfd,41.1026000976563,29.2950439453125,2759.32,88.96,347,52427
sxkcfe,41.1080932617188,29.2950439453125,2424.84,93.07,290,46072
sxkcfk,41.1135864257813,29.2840576171875,208.32,86.81,33,3958
sxkcfm,41.1190795898438,29.2840576171875,2878.05,89.21,341,54683
sxkcfq,41.1245727539063,29.2840576171875,3034.53,90.49,356,57656
sxkcfr,41.1300659179688,29.2840576171875,2917.68,90.65,336,55436
sxkcfs,41.1135864257813,29.2950439453125,2802.21,85.5,347,53242
sxkcft,41.1190795898438,29.2950439453125,81.11,75.2,15,1541
sxkcfu,41.1135864257813,29.3060302734375,69.0,76.06,18,1311
sxkcfv,41.1190795898438,29.3060302734375,59.47,87.08,19,1130
sxkcgj,41.1190795898438,29.3170166015625,84.32,75.82,21,1602
sxkcgm,41.1190795898438,29.3280029296875,59.0,67.64,15,1121
sxkcgn,41.1245727539063,29.3170166015625,20.39,78.66,8,367
sxkcgq,41.1245727539063,29.3280029296875,74.89,79.41,16,1348
sxkcgt,41.1190795898438,29.3389892578125,107.32,70.83,22,2039
sxkcgv,41.1190795898438,29.3499755859375,3.88,82.0,5,62
sxkcgw,41.1245727539063,29.3389892578125,4.25,93.22,2,68
sxkcgy,41.1245727539063,29.3499755859375,99.06,88.27,23,1783
sxkcsp,41.0861206054688,29.3609619140625,92.16,71.52,19,1751
sxkcsr,41.0861206054688,29.3719482421875,66.84,76.64,13,1270
sxkcu0,41.0916137695313,29.3609619140625,256.84,71.71,49,4880
sxkcu2,41.0916137695313,29.3719482421875,232.47,73.64,42,4417
sxkcu8,41.0916137695313,29.3829345703125,205.05,75.99,35,3896
sxkcu9,41.0971069335938,29.3829345703125,249.37,75.27,43,4738
sxkcub,41.0916137695313,29.3939208984375,225.53,77.7,43,4285
sxkcuc,41.0971069335938,29.3939208984375,209.0,78.6,33,3971
sxkcue,41.1080932617188,29.3829345703125,89.32,89.62,24,1697
sxkcuf,41.1026000976563,29.3939208984375,109.0,86.46,24,1962
sxkcug,41.1080932617188,29.3939208984375,25.78,85.31,7,464
sxkcun,41.1245727539063,29.3609619140625,94.47,85.9,24,1795
sxkcuq,41.1245727539063,29.3719482421875,104.79,87.95,26,1991
sxkcus,41.1135864257813,29.3829345703125,86.32,93.64,19,1640
sxkcut,41.1190795898438,29.3829345703125,76.89,89.69,19,1461
sxkcuw,41.1245727539063,29.3829345703125,34.89,87.83,10,628
sxkcv1,41.0971069335938,29.4049072265625,221.63,78.98,40,4211
sxkcv4,41.1026000976563,29.4049072265625,340.05,74.54,55,6461
sxkcv6,41.1026000976563,29.4158935546875,293.53,70.26,53,5577
sxkcv7,41.1080932617188,29.4158935546875,300.11,66.45,49,5702
sxkcve,41.1080932617188,29.4268798828125,307.84,69.7,51,5849
sxkcvs,41.1135864257813,29.4268798828125,226.53,70.69,42,4304
sxkcvu,41.1135864257813,29.4378662109375,153.26,83.62,34,2912
sxkcvv,41.1190795898438,29.4378662109375,159.53,81.6,34,3031
sxkcvy,41.1245727539063,29.4378662109375,189.42,75.16,35,3599
sxkcvz,41.1300659179688,29.4378662109375,168.21,77.84,35,3196
sxkd00,41.1355590820313,28.8336181640625,821.95,24.05,110,15617
sxkd19,41.1410522460938,28.8995361328125,1.5,71.4,1,15
sxkd1c,41.1410522460938,28.9105224609375,3175.16,72.91,318,60328
sxkd1d,41.1465454101563,28.8995361328125,2790.89,72.02,294,53027
sxkd1e,41.1520385742188,28.8995361328125,2570.21,70.97,289,48834
sxkd1f,41.1465454101563,28.9105224609375,164.63,72.46,30,3128
sxkd1g,41.1520385742188,28.9105224609375,448.58,37.15,64,8523
sxkd1k,41.1575317382813,28.8885498046875,320.16,77.44,46,6083
sxkd1m,41.1630249023438,28.8885498046875,2961.11,81.16,296,56261
sxkd1p,41.1740112304688,28.8775634765625,2828.37,84.1,293,53739
sxkd1q,41.1685180664063,28.8885498046875,2952.32,83.83,292,56094
sxkd1r,41.1740112304688,28.8885498046875,1871.11,56.97,180,35551
sxkd1s,41.1575317382813,28.8995361328125,2477.74,70.9,278,47077
sxkd1u,41.1575317382813,28.9105224609375,419.58,43.47,62,7972
sxkd1v,41.1630249023438,28.9105224609375,472.32,40.43,62,8974
sxkd1w,41.1685180664063,28.8995361328125,253.26,42.12,41,4812
sxkd1x,41.1740112304688,28.8995361328125,479.89,40.0,79,9118
sxkd1y,41.1685180664063,28.9105224609375,343.53,40.66,49,6527
sxkd2c,41.1849975585938,28.8665771484375,2454.79,87.34,274,46641
sxkd2f,41.1904907226563,28.8665771484375,2717.53,88.14,281,51633
sxkd2g,41.1959838867188,28.8665771484375,2509.26,85.74,253,47676
sxkd2j,41.2069702148438,28.8336181640625,21.59,37.59,7,367
sxkd2k,41.2014770507813,28.8446044921875,39.56,22.59,15,712
sxkd2m,41.2069702148438,28.8446044921875,3027.53,83.96,306,57523
sxkd2n,41.2124633789063,28.8336181640625,5177.42,61.05,545,98371
sxkd2p,41.2179565429688,28.8336181640625,6288.0,87.6,618,119472
sxkd2q,41.2124633789063,28.8446044921875,2172.84,77.38,259,41284
sxkd2r,41.2179565429688,28.8446044921875,71.79,78.96,23,1364
sxkd2s,41.2014770507813,28.8555908203125,1711.32,86.62,223,32515
sxkd2t,41.2069702148438,28.8555908203125,1443.74,84.74,205,27431
sxkd2u,41.2014770507813,28.8665771484375,1670.74,89.33,184,31744
sxkd30,41.1795043945313,28.8775634765625,3254.37,81.53,327,61833
sxkd31,41.1849975585938,28.8775634765625,1665.26,68.12,167,31640
sxkd32,41.1795043945313,28.8885498046875,578.95,24.14,75,11000
sxkd34,41.1904907226563,28.8775634765625,90.79,28.89,24,1725
sxkd40,41.1355590820313,28.9215087890625,3004.26,68.52,284,57081
sxkd41,41.1410522460938,28.9215087890625,1327.37,70.6,165,25220
sxkd42,41.1355590820313,28.9324951171875,3922.68,69.67,386,74531
sxkd43,41.1410522460938,28.9324951171875,329.32,37.33,65,6257
sxkd44,41.1465454101563,28.9215087890625,922.0,30.03,150,17518
sxkd45,41.1520385742188,28.9215087890625,466.37,32.13,79,8861
sxkd46,41.1465454101563,28.9324951171875,460.95,34.78,74,8758
sxkd48,41.1355590820313,28.9434814453125,983.05,69.88,130,18678
sxkd49,41.1410522460938,28.9434814453125,389.26,42.48,80,7396
sxkd4b,41.1355590820313,28.9544677734375,215.84,40.8,42,4101
sxkd4c,41.1410522460938,28.9544677734375,265.0,49.65,56,5035
sxkd4d,41.1465454101563,28.9434814453125,5.94,36.15,6,101
sxkd50,41.1355590820313,28.9654541015625,320.89,38.9,65,6097
sxkd5t,41.1630249023438,28.9874267578125,14.76,43.06,5,251
sxkd5u,41.1575317382813,28.9984130859375,205.37,55.75,38,3902
sxkd5v,41.1630249023438,28.9984130859375,221.58,55.51,44,4210
sxkd5w,41.1685180664063,28.9874267578125,336.21,29.74,63,6388
sxkd5x,41.1740112304688,28.9874267578125,315.53,38.53,59,5995
sxkd5y,41.1685180664063,28.9984130859375,125.74,41.76,31,2389
sxkd78,41.1795043945313,28.9874267578125,283.26,22.94,43,5382
sxkd79,41.1849975585938,28.9874267578125,10.82,16.18,6,184
sxkd7b,41.1795043945313,28.9984130859375,165.58,31.55,31,3146
sxkd7c,41.1849975585938,28.9984130859375,191.32,38.48,34,3635
sxkd7f,41.1904907226563,28.9984130859375,48.37,52.37,12,919
sxkd7z,41.2179565429688,28.9984130859375,335.21,88.54,60,6369
sxkd80,41.2234497070313,28.8336181640625,4470.0,81.66,509,84930
sxkd81,41.2289428710938,28.8336181640625,3683.47,87.62,473,69986
sxkd82,41.2234497070313,28.8446044921875,2220.89,90.71,263,42197
sxkd83,41.2289428710938,28.8446044921875,3292.32,84.75,393,62554
sxkd84,41.2344360351563,28.8336181640625,1260.79,91.03,182,23955
sxkd85,41.2399291992188,28.8336181640625,1077.47,91.68,150,20472
sxkd86,41.2344360351563,28.8446044921875,3054.42,82.41,391,58034
sxkd87,41.2399291992188,28.8446044921875,71.0,68.63,26,1278
sxkd89,41.2289428710938,28.8555908203125,3051.68,85.39,362,57982
sxkd8c,41.2289428710938,28.8665771484375,2508.95,89.35,290,47670
sxkd8d,41.2344360351563,28.8555908203125,200.95,79.92,31,3818
sxkd8f,41.2344360351563,28.8665771484375,1240.63,90.75,145,23572
sxkd8k,41.2454223632813,28.8446044921875,46.33,50.72,25,834
sxkd94,41.2344360351563,28.8775634765625,2932.42,91.03,372,55716
sxkd96,41.2344360351563,28.8885498046875,3192.84,90.13,401,60664
sxkd9d,41.2344360351563,28.8995361328125,3367.53,87.86,412,63983
sxkd9f,41.2344360351563,28.9105224609375,2627.53,90.7,336,49923
sxkdd3,41.2289428710938,28.9324951171875,3291.21,89.44,408,62533
sxkdd4,41.2344360351563,28.9215087890625,3089.11,90.53,381,58693
sxkdd6,41.2344360351563,28.9324951171875,655.89,89.65,95,12462
sxkdd9,41.2289428710938,28.9434814453125,2677.63,92.39,330,50875
sxkddd,41.2344360351563,28.9434814453125,615.37,97.15,82,11692
sxkddf,41.2344360351563,28.9544677734375,3300.89,91.17,399,62717
sxkde1,41.2289428710938,28.9654541015625,1339.47,91.73,162,25450
sxkde3,41.2289428710938,28.9764404296875,3334.21,92.23,406,63350
sxkde4,41.2344360351563,28.9654541015625,2626.32,89.16,307,49900
sxkde8,41.2234497070313,28.9874267578125,3354.0,87.48,393,63726
sxkde9,41.2289428710938,28.9874267578125,245.84,89.96,31,4671
sxkdeb,41.2234497070313,28.9984130859375,3176.0,88.87,375,60344
sxkdh2,41.1355590820313,29.0203857421875,1365.63,51.36,176,25947
sxkdh3,41.1410522460938,29.0203857421875,219.26,47.01,46,4166
sxkdh4,41.1465454101563,29.0093994140625,213.74,51.9,48,4061
sxkdh5,41.1520385742188,29.0093994140625,221.26,58.36,42,4204
sxkdh6,41.1465454101563,29.0203857421875,208.63,54.18,36,3964
sxkdh7,41.1520385742188,29.0203857421875,281.79,52.7,46,5354
sxkdh8,41.1355590820313,29.0313720703125,583.63,50.08,71,11089
sxkdh9,41.1410522460938,29.0313720703125,1438.68,46.24,161,27335
sxkdhb,41.1355590820313,29.0423583984375,396.95,38.51,47,7542
sxkdhd,41.1465454101563,29.0313720703125,763.74,56.99,96,14511
sxkdhe,41.1520385742188,29.0313720703125,1057.68,55.52,131,20096
sxkdhf,41.1465454101563,29.0423583984375,168.47,32.8,32,3201
sxkdhg,41.1520385742188,29.0423583984375,369.53,34.07,45,7021
sxkdhh,41.1575317382813,29.0093994140625,30.11,60.57,10,542
sxkdhj,41.1630249023438,29.0093994140625,90.16,53.96,20,1713
sxkdhk,41.1575317382813,29.0203857421875,443.0,36.35,60,8417
sxkdhm,41.1630249023438,29.0203857421875,77.84,57.17,21,1479
sxkdhn,41.1685180664063,29.0093994140625,70.16,55.49,18,1333
sxkdhs,41.1575317382813,29.0313720703125,877.53,32.73,102,16673
sxkdht,41.1630249023438,29.0313720703125,6.28,14.79,3,113
sxkdhu,41.1575317382813,29.0423583984375,442.32,43.96,63,8404
sxkdhv,41.1630249023438,29.0423583984375,323.16,33.91,44,6140
sxkdhw,41.1685180664063,29.0313720703125,1.45,23.25,1,16
sxkdhx,41.1740112304688,29.0313720703125,231.68,31.5,48,4402
sxkdhz,41.1740112304688,29.0423583984375,544.63,42.05,66,10348
